age,job,okok,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
30,technician,married,secondary,no,-306.0,yes,yes,unknown,16.0,may,203.0,1.0,-1.0,0.0,unknown,no
27,management,married,secondary,no,-41.0,yes,no,unknown,16.0,may,24.0,1.0,-1.0,0.0,unknown,no
40,admin.,divorced,secondary,no,783.0,yes,yes,unknown,16.0,may,171.0,2.0,-1.0,0.0,unknown,no
26,blue-collar,divorced,secondary,no,241.0,yes,no,unknown,16.0,may,136.0,1.0,-1.0,0.0,unknown,no
46,management,married,tertiary,no,245.0,yes,no,unknown,16.0,may,42.0,10.0,-1.0,0.0,unknown,no
43,management,married,secondary,no,-26.0,yes,no,unknown,16.0,may,343.0,1.0,-1.0,0.0,unknown,no
36,technician,single,tertiary,no,705.0,yes,no,unknown,16.0,may,111.0,1.0,-1.0,0.0,unknown,no
32,blue-collar,married,secondary,no,23.0,yes,no,unknown,16.0,may,77.0,1.0,-1.0,0.0,unknown,no
47,blue-collar,divorced,secondary,no,380.0,yes,no,unknown,16.0,may,268.0,6.0,-1.0,0.0,unknown,no
29,blue-collar,single,secondary,no,4574.0,yes,no,unknown,16.0,may,217.0,2.0,-1.0,0.0,unknown,no
36,technician,married,tertiary,no,183.0,yes,no,unknown,16.0,may,360.0,1.0,-1.0,0.0,unknown,no
33,blue-collar,single,secondary,no,272.0,yes,no,unknown,16.0,may,122.0,3.0,-1.0,0.0,unknown,no
57,admin.,married,secondary,no,4168.0,yes,yes,unknown,16.0,may,47.0,1.0,-1.0,0.0,unknown,no
30,technician,single,secondary,no,677.0,yes,no,unknown,16.0,may,241.0,1.0,-1.0,0.0,unknown,no
59,admin.,divorced,secondary,no,174.0,yes,no,unknown,16.0,may,204.0,1.0,-1.0,0.0,unknown,no
32,blue-collar,married,primary,no,1877.0,yes,no,unknown,16.0,may,601.0,1.0,-1.0,0.0,unknown,no
56,retired,married,secondary,no,3690.0,yes,yes,unknown,16.0,may,178.0,2.0,-1.0,0.0,unknown,no
25,blue-collar,married,secondary,no,109.0,yes,no,unknown,16.0,may,306.0,1.0,-1.0,0.0,unknown,no
30,blue-collar,single,unknown,no,194.0,yes,no,unknown,16.0,may,410.0,1.0,-1.0,0.0,unknown,no
32,blue-collar,single,secondary,no,8.0,yes,no,unknown,16.0,may,265.0,1.0,-1.0,0.0,unknown,no
30,admin.,married,secondary,no,40.0,yes,yes,unknown,16.0,may,108.0,2.0,-1.0,0.0,unknown,no
45,blue-collar,married,secondary,no,-1400.0,yes,no,unknown,16.0,may,172.0,4.0,-1.0,0.0,unknown,no
47,blue-collar,married,secondary,no,-656.0,yes,no,unknown,16.0,may,184.0,2.0,-1.0,0.0,unknown,no
25,technician,single,secondary,no,1400.0,yes,yes,unknown,16.0,may,424.0,1.0,-1.0,0.0,unknown,no
28,blue-collar,married,primary,no,507.0,yes,no,unknown,16.0,may,359.0,1.0,-1.0,0.0,unknown,no
30,blue-collar,single,secondary,no,75.0,yes,no,unknown,16.0,may,123.0,1.0,-1.0,0.0,unknown,no
28,admin.,married,tertiary,no,364.0,yes,no,unknown,16.0,may,169.0,1.0,-1.0,0.0,unknown,no
27,technician,single,secondary,no,1742.0,yes,no,unknown,16.0,may,787.0,1.0,-1.0,0.0,unknown,yes
32,blue-collar,married,secondary,no,1197.0,yes,yes,unknown,16.0,may,241.0,1.0,-1.0,0.0,unknown,no
32,self-employed,single,tertiary,no,12269.0,no,no,unknown,16.0,may,141.0,1.0,-1.0,0.0,unknown,no
40,self-employed,married,tertiary,no,1126.0,yes,no,unknown,16.0,may,22.0,4.0,-1.0,0.0,unknown,no
29,blue-collar,single,primary,no,105.0,yes,no,unknown,16.0,may,326.0,1.0,-1.0,0.0,unknown,no
38,admin.,married,secondary,no,-650.0,no,no,unknown,16.0,may,317.0,1.0,-1.0,0.0,unknown,no
37,blue-collar,single,primary,no,117.0,yes,no,unknown,16.0,may,196.0,3.0,-1.0,0.0,unknown,no
22,admin.,single,secondary,no,118.0,yes,no,unknown,16.0,may,270.0,1.0,-1.0,0.0,unknown,no
23,admin.,single,secondary,no,178.0,yes,no,unknown,16.0,may,107.0,1.0,-1.0,0.0,unknown,no
30,self-employed,single,secondary,no,299.0,yes,no,unknown,16.0,may,679.0,17.0,-1.0,0.0,unknown,no
27,blue-collar,single,primary,no,0.0,yes,no,unknown,16.0,may,576.0,1.0,-1.0,0.0,unknown,no
31,admin.,married,secondary,no,5.0,no,no,unknown,16.0,may,102.0,1.0,-1.0,0.0,unknown,no
26,blue-collar,single,secondary,no,65.0,no,no,unknown,16.0,may,161.0,3.0,-1.0,0.0,unknown,no
36,admin.,divorced,secondary,no,246.0,yes,no,unknown,16.0,may,206.0,2.0,-1.0,0.0,unknown,no
29,blue-collar,single,secondary,no,1166.0,yes,no,unknown,16.0,may,33.0,1.0,-1.0,0.0,unknown,no
37,services,divorced,secondary,no,49.0,yes,no,unknown,16.0,may,619.0,2.0,-1.0,0.0,unknown,yes
39,blue-collar,married,primary,no,95.0,yes,no,unknown,16.0,may,230.0,1.0,-1.0,0.0,unknown,no
38,unemployed,married,primary,no,113.0,yes,no,unknown,16.0,may,27.0,2.0,-1.0,0.0,unknown,no
27,entrepreneur,married,secondary,no,554.0,yes,no,unknown,16.0,may,131.0,1.0,-1.0,0.0,unknown,no
58,retired,married,primary,no,269.0,yes,no,unknown,16.0,may,38.0,2.0,-1.0,0.0,unknown,no
36,blue-collar,married,secondary,no,63.0,yes,no,unknown,16.0,may,322.0,2.0,-1.0,0.0,unknown,no
24,services,single,secondary,no,-248.0,yes,no,unknown,16.0,may,187.0,1.0,-1.0,0.0,unknown,no
25,services,single,secondary,no,32.0,yes,no,unknown,16.0,may,124.0,1.0,-1.0,0.0,unknown,no
43,management,married,secondary,no,452.0,yes,no,unknown,16.0,may,107.0,2.0,-1.0,0.0,unknown,no
38,blue-collar,married,primary,no,467.0,yes,no,unknown,16.0,may,379.0,1.0,-1.0,0.0,unknown,no
40,blue-collar,married,primary,no,1758.0,yes,no,unknown,16.0,may,1230.0,3.0,-1.0,0.0,unknown,yes
33,blue-collar,single,secondary,no,-416.0,yes,no,unknown,16.0,may,767.0,2.0,-1.0,0.0,unknown,yes
35,technician,married,secondary,no,523.0,yes,yes,unknown,16.0,may,95.0,1.0,-1.0,0.0,unknown,no
46,blue-collar,married,primary,no,2499.0,yes,no,unknown,16.0,may,42.0,3.0,-1.0,0.0,unknown,no
30,technician,single,tertiary,no,236.0,yes,no,unknown,16.0,may,197.0,1.0,-1.0,0.0,unknown,no
24,technician,single,secondary,no,3926.0,yes,no,unknown,16.0,may,320.0,2.0,-1.0,0.0,unknown,no
24,technician,single,secondary,no,409.0,yes,no,unknown,16.0,may,912.0,1.0,-1.0,0.0,unknown,yes
45,management,married,tertiary,no,876.0,no,no,unknown,16.0,may,178.0,1.0,-1.0,0.0,unknown,no
45,blue-collar,married,primary,no,1163.0,no,no,unknown,16.0,may,230.0,1.0,-1.0,0.0,unknown,no
53,technician,single,secondary,no,708.0,yes,no,unknown,16.0,may,631.0,3.0,-1.0,0.0,unknown,no
34,technician,single,tertiary,no,586.0,yes,no,unknown,16.0,may,489.0,2.0,-1.0,0.0,unknown,no
24,blue-collar,married,primary,no,656.0,yes,no,unknown,16.0,may,894.0,1.0,-1.0,0.0,unknown,yes
57,housemaid,married,primary,no,260.0,yes,no,unknown,16.0,may,38.0,3.0,-1.0,0.0,unknown,no
55,blue-collar,married,primary,no,571.0,yes,no,unknown,16.0,may,323.0,4.0,-1.0,0.0,unknown,no
52,technician,single,secondary,no,36.0,yes,no,unknown,16.0,may,335.0,1.0,-1.0,0.0,unknown,no
54,technician,divorced,secondary,no,0.0,yes,no,unknown,16.0,may,161.0,1.0,-1.0,0.0,unknown,no
29,blue-collar,single,primary,no,-63.0,yes,no,unknown,16.0,may,410.0,3.0,-1.0,0.0,unknown,no
23,services,single,secondary,no,91.0,yes,no,unknown,16.0,may,374.0,2.0,-1.0,0.0,unknown,no
24,services,single,secondary,no,0.0,no,no,unknown,16.0,may,280.0,1.0,-1.0,0.0,unknown,no
59,blue-collar,married,secondary,no,169.0,yes,no,unknown,16.0,may,181.0,3.0,-1.0,0.0,unknown,no
37,blue-collar,single,unknown,no,2188.0,no,no,unknown,16.0,may,193.0,8.0,-1.0,0.0,unknown,no
40,blue-collar,married,secondary,no,2073.0,yes,no,unknown,16.0,may,166.0,2.0,-1.0,0.0,unknown,no
54,management,divorced,tertiary,no,29887.0,yes,no,unknown,16.0,may,865.0,1.0,-1.0,0.0,unknown,no
35,blue-collar,married,secondary,no,53.0,yes,no,unknown,16.0,may,258.0,2.0,-1.0,0.0,unknown,no
56,housemaid,married,primary,no,82.0,no,no,unknown,16.0,may,215.0,1.0,-1.0,0.0,unknown,no
28,technician,married,secondary,no,58.0,no,no,unknown,16.0,may,136.0,2.0,-1.0,0.0,unknown,no
32,management,single,secondary,no,916.0,yes,no,unknown,16.0,may,381.0,2.0,-1.0,0.0,unknown,no
40,management,divorced,tertiary,no,37.0,yes,no,unknown,16.0,may,412.0,1.0,-1.0,0.0,unknown,no
32,blue-collar,single,primary,no,100.0,yes,no,unknown,16.0,may,376.0,2.0,-1.0,0.0,unknown,no
41,services,married,primary,no,124.0,yes,no,unknown,16.0,may,393.0,2.0,-1.0,0.0,unknown,no
55,management,married,primary,no,19.0,yes,no,unknown,16.0,may,56.0,3.0,-1.0,0.0,unknown,no
52,technician,married,secondary,no,420.0,no,no,unknown,16.0,may,112.0,4.0,-1.0,0.0,unknown,no
58,technician,divorced,secondary,no,906.0,yes,yes,unknown,16.0,may,155.0,3.0,-1.0,0.0,unknown,no
29,unemployed,single,tertiary,no,0.0,yes,yes,unknown,16.0,may,703.0,4.0,-1.0,0.0,unknown,no
44,blue-collar,divorced,unknown,no,532.0,no,no,unknown,16.0,may,141.0,2.0,-1.0,0.0,unknown,no
53,blue-collar,married,primary,no,634.0,yes,no,unknown,16.0,may,475.0,2.0,-1.0,0.0,unknown,no
44,services,married,secondary,no,0.0,yes,yes,unknown,16.0,may,471.0,2.0,-1.0,0.0,unknown,no
41,admin.,married,secondary,no,338.0,yes,no,unknown,16.0,may,121.0,1.0,-1.0,0.0,unknown,no
44,admin.,married,secondary,no,0.0,yes,yes,unknown,16.0,may,159.0,1.0,-1.0,0.0,unknown,no
38,management,married,tertiary,no,2724.0,yes,no,unknown,16.0,may,177.0,4.0,-1.0,0.0,unknown,no
27,management,single,tertiary,no,-98.0,yes,yes,unknown,16.0,may,344.0,2.0,-1.0,0.0,unknown,no
44,admin.,married,secondary,no,73.0,yes,no,unknown,16.0,may,404.0,1.0,-1.0,0.0,unknown,no
45,blue-collar,single,secondary,no,636.0,yes,no,unknown,16.0,may,287.0,4.0,-1.0,0.0,unknown,no
30,blue-collar,single,secondary,no,132.0,yes,no,unknown,16.0,may,329.0,1.0,-1.0,0.0,unknown,no
47,technician,married,tertiary,no,282.0,yes,no,unknown,16.0,may,433.0,1.0,-1.0,0.0,unknown,no
54,entrepreneur,married,primary,no,3343.0,yes,yes,unknown,16.0,may,216.0,1.0,-1.0,0.0,unknown,no
29,technician,single,secondary,no,-166.0,yes,no,unknown,16.0,may,323.0,2.0,-1.0,0.0,unknown,no
50,admin.,divorced,secondary,no,363.0,yes,no,unknown,16.0,may,1340.0,1.0,-1.0,0.0,unknown,yes
32,blue-collar,single,secondary,no,29.0,no,no,unknown,16.0,may,132.0,13.0,-1.0,0.0,unknown,no
57,entrepreneur,married,tertiary,yes,-524.0,yes,no,unknown,16.0,may,199.0,4.0,-1.0,0.0,unknown,no
51,blue-collar,married,primary,no,1194.0,yes,no,unknown,16.0,may,558.0,3.0,-1.0,0.0,unknown,no
32,admin.,single,secondary,no,422.0,yes,no,unknown,16.0,may,221.0,2.0,-1.0,0.0,unknown,no
27,technician,single,tertiary,no,3706.0,yes,no,unknown,16.0,may,897.0,1.0,-1.0,0.0,unknown,yes
41,unemployed,married,secondary,no,356.0,yes,no,unknown,16.0,may,80.0,2.0,-1.0,0.0,unknown,no
53,technician,married,secondary,no,31.0,yes,no,unknown,16.0,may,90.0,2.0,-1.0,0.0,unknown,no
29,self-employed,single,secondary,no,272.0,yes,no,unknown,16.0,may,123.0,3.0,-1.0,0.0,unknown,no
28,management,married,tertiary,no,103.0,yes,no,unknown,16.0,may,461.0,2.0,-1.0,0.0,unknown,no
27,management,single,tertiary,yes,-308.0,yes,no,unknown,16.0,may,213.0,16.0,-1.0,0.0,unknown,no
49,blue-collar,married,secondary,no,16.0,yes,no,unknown,16.0,may,193.0,11.0,-1.0,0.0,unknown,no
44,blue-collar,married,primary,no,1485.0,yes,no,unknown,16.0,may,428.0,1.0,-1.0,0.0,unknown,no
32,entrepreneur,single,tertiary,no,1.0,yes,yes,unknown,16.0,may,411.0,2.0,-1.0,0.0,unknown,no
56,retired,married,unknown,no,4391.0,yes,no,unknown,16.0,may,291.0,1.0,-1.0,0.0,unknown,no
34,blue-collar,single,primary,no,85.0,no,no,unknown,16.0,may,136.0,1.0,-1.0,0.0,unknown,no
43,services,married,primary,no,822.0,yes,no,unknown,16.0,may,112.0,1.0,-1.0,0.0,unknown,no
41,management,divorced,tertiary,no,647.0,yes,no,unknown,16.0,may,270.0,1.0,-1.0,0.0,unknown,no
41,management,married,tertiary,no,223.0,yes,no,unknown,16.0,may,124.0,1.0,-1.0,0.0,unknown,no
47,blue-collar,married,primary,no,242.0,yes,no,unknown,16.0,may,214.0,4.0,-1.0,0.0,unknown,no
33,blue-collar,married,secondary,no,64.0,no,no,unknown,16.0,may,239.0,3.0,-1.0,0.0,unknown,no
47,services,married,secondary,no,2597.0,yes,no,unknown,16.0,may,323.0,1.0,-1.0,0.0,unknown,no
46,management,divorced,tertiary,no,770.0,yes,no,unknown,16.0,may,94.0,1.0,-1.0,0.0,unknown,no
46,technician,married,secondary,no,4956.0,yes,no,unknown,16.0,may,74.0,1.0,-1.0,0.0,unknown,no
30,admin.,married,secondary,no,122.0,yes,no,unknown,16.0,may,107.0,1.0,-1.0,0.0,unknown,no
41,technician,single,secondary,no,28.0,no,no,unknown,16.0,may,51.0,1.0,-1.0,0.0,unknown,no
30,technician,married,secondary,no,1011.0,yes,no,unknown,16.0,may,109.0,1.0,-1.0,0.0,unknown,no
56,retired,divorced,secondary,no,4166.0,yes,no,unknown,16.0,may,378.0,1.0,-1.0,0.0,unknown,no
40,technician,married,primary,no,6110.0,yes,no,unknown,16.0,may,217.0,1.0,-1.0,0.0,unknown,no
47,services,married,secondary,no,837.0,yes,yes,unknown,16.0,may,136.0,1.0,-1.0,0.0,unknown,no
36,management,single,tertiary,no,146.0,yes,no,unknown,16.0,may,1161.0,3.0,-1.0,0.0,unknown,no
60,retired,married,primary,no,458.0,yes,no,unknown,16.0,may,103.0,1.0,-1.0,0.0,unknown,no
34,admin.,married,secondary,no,641.0,yes,yes,unknown,16.0,may,467.0,1.0,-1.0,0.0,unknown,no
44,self-employed,married,secondary,no,1310.0,yes,no,unknown,16.0,may,290.0,1.0,-1.0,0.0,unknown,no
29,technician,married,secondary,no,782.0,yes,no,unknown,16.0,may,131.0,1.0,-1.0,0.0,unknown,no
48,blue-collar,married,secondary,no,478.0,yes,yes,unknown,16.0,may,168.0,2.0,-1.0,0.0,unknown,no
55,services,married,unknown,no,-45.0,yes,no,unknown,16.0,may,764.0,7.0,-1.0,0.0,unknown,no
60,management,married,tertiary,no,36.0,yes,no,unknown,16.0,may,194.0,3.0,-1.0,0.0,unknown,no
29,management,single,tertiary,no,0.0,no,no,unknown,16.0,may,16.0,25.0,-1.0,0.0,unknown,no
30,services,single,tertiary,no,136.0,yes,yes,unknown,16.0,may,208.0,5.0,-1.0,0.0,unknown,no
35,admin.,single,primary,no,8.0,yes,no,unknown,16.0,may,148.0,18.0,-1.0,0.0,unknown,no
37,services,single,secondary,no,934.0,yes,no,unknown,16.0,may,242.0,3.0,-1.0,0.0,unknown,no
42,blue-collar,married,secondary,no,314.0,yes,yes,unknown,16.0,may,269.0,2.0,-1.0,0.0,unknown,no
34,technician,married,secondary,no,978.0,yes,no,unknown,16.0,may,370.0,2.0,-1.0,0.0,unknown,no
50,management,single,tertiary,no,567.0,yes,no,unknown,16.0,may,274.0,8.0,-1.0,0.0,unknown,no
27,services,single,secondary,no,194.0,yes,no,unknown,16.0,may,326.0,1.0,-1.0,0.0,unknown,no
45,technician,single,tertiary,no,4537.0,yes,no,unknown,16.0,may,337.0,2.0,-1.0,0.0,unknown,no
50,management,divorced,tertiary,no,318.0,yes,no,unknown,16.0,may,788.0,2.0,-1.0,0.0,unknown,no
43,technician,married,secondary,no,17.0,yes,no,unknown,16.0,may,353.0,4.0,-1.0,0.0,unknown,no
32,housemaid,divorced,secondary,no,715.0,yes,yes,unknown,16.0,may,14.0,15.0,-1.0,0.0,unknown,no
55,management,single,tertiary,no,1464.0,yes,no,unknown,16.0,may,92.0,1.0,-1.0,0.0,unknown,no
40,services,single,secondary,no,-61.0,yes,yes,unknown,16.0,may,698.0,9.0,-1.0,0.0,unknown,no
56,entrepreneur,married,tertiary,no,1297.0,yes,no,unknown,16.0,may,180.0,1.0,-1.0,0.0,unknown,no
21,admin.,single,secondary,no,325.0,yes,no,unknown,16.0,may,467.0,1.0,-1.0,0.0,unknown,no
27,technician,married,tertiary,no,276.0,no,no,unknown,16.0,may,218.0,2.0,-1.0,0.0,unknown,no
24,admin.,single,secondary,no,770.0,yes,no,unknown,16.0,may,233.0,1.0,-1.0,0.0,unknown,no
25,technician,single,secondary,no,2.0,yes,yes,unknown,16.0,may,304.0,2.0,-1.0,0.0,unknown,no
41,blue-collar,married,primary,no,208.0,yes,no,unknown,16.0,may,315.0,3.0,-1.0,0.0,unknown,no
49,unemployed,divorced,secondary,no,495.0,yes,no,unknown,16.0,may,40.0,5.0,-1.0,0.0,unknown,no
44,blue-collar,married,tertiary,no,2185.0,yes,no,unknown,16.0,may,698.0,1.0,-1.0,0.0,unknown,no
42,blue-collar,married,secondary,no,351.0,yes,no,unknown,16.0,may,76.0,21.0,-1.0,0.0,unknown,no
45,blue-collar,married,primary,no,71.0,yes,no,unknown,16.0,may,355.0,2.0,-1.0,0.0,unknown,no
48,services,married,unknown,no,1155.0,yes,no,unknown,16.0,may,557.0,4.0,-1.0,0.0,unknown,no
51,technician,married,secondary,no,349.0,yes,no,unknown,16.0,may,97.0,3.0,-1.0,0.0,unknown,no
33,technician,married,secondary,no,153.0,yes,no,unknown,16.0,may,148.0,2.0,-1.0,0.0,unknown,no
32,blue-collar,married,primary,no,244.0,yes,no,unknown,16.0,may,128.0,2.0,-1.0,0.0,unknown,no
41,technician,married,secondary,no,493.0,yes,no,unknown,16.0,may,130.0,3.0,-1.0,0.0,unknown,no
29,services,married,tertiary,no,62.0,yes,yes,unknown,16.0,may,280.0,2.0,-1.0,0.0,unknown,no
49,technician,divorced,tertiary,no,874.0,yes,no,unknown,16.0,may,152.0,2.0,-1.0,0.0,unknown,no
49,blue-collar,divorced,secondary,yes,259.0,no,no,unknown,16.0,may,283.0,2.0,-1.0,0.0,unknown,no
25,admin.,single,secondary,no,304.0,no,no,unknown,16.0,may,523.0,3.0,-1.0,0.0,unknown,no
33,blue-collar,single,secondary,no,371.0,yes,no,unknown,16.0,may,1128.0,3.0,-1.0,0.0,unknown,no
50,blue-collar,married,primary,no,231.0,yes,no,unknown,16.0,may,171.0,4.0,-1.0,0.0,unknown,no
50,admin.,married,secondary,no,1906.0,no,no,unknown,16.0,may,174.0,17.0,-1.0,0.0,unknown,no
40,management,single,secondary,no,192.0,yes,no,unknown,16.0,may,71.0,11.0,-1.0,0.0,unknown,no
32,blue-collar,married,primary,no,158.0,yes,no,unknown,16.0,may,84.0,4.0,-1.0,0.0,unknown,no
43,blue-collar,divorced,primary,no,-57.0,yes,no,unknown,16.0,may,221.0,2.0,-1.0,0.0,unknown,no
24,retired,single,secondary,no,366.0,no,yes,unknown,16.0,may,234.0,2.0,-1.0,0.0,unknown,no
49,blue-collar,married,primary,no,327.0,yes,no,unknown,16.0,may,138.0,2.0,-1.0,0.0,unknown,no
36,management,married,tertiary,no,1125.0,yes,yes,unknown,16.0,may,339.0,5.0,-1.0,0.0,unknown,no
42,admin.,married,unknown,no,642.0,yes,yes,unknown,16.0,may,509.0,2.0,-1.0,0.0,unknown,no
31,admin.,single,secondary,no,-48.0,yes,no,unknown,16.0,may,254.0,17.0,-1.0,0.0,unknown,no
30,technician,single,secondary,no,298.0,yes,no,unknown,16.0,may,164.0,2.0,-1.0,0.0,unknown,no
46,technician,married,tertiary,no,2207.0,yes,no,unknown,16.0,may,243.0,3.0,-1.0,0.0,unknown,no
35,blue-collar,single,secondary,no,88.0,yes,no,unknown,16.0,may,344.0,4.0,-1.0,0.0,unknown,no
44,admin.,married,secondary,no,2687.0,yes,no,unknown,16.0,may,131.0,4.0,-1.0,0.0,unknown,no
33,management,married,tertiary,no,307.0,no,no,unknown,16.0,may,806.0,4.0,-1.0,0.0,unknown,no
42,blue-collar,married,primary,yes,398.0,yes,no,unknown,16.0,may,251.0,4.0,-1.0,0.0,unknown,no
39,services,single,secondary,no,-388.0,yes,no,unknown,16.0,may,1135.0,2.0,-1.0,0.0,unknown,no
41,blue-collar,single,primary,no,1649.0,yes,no,unknown,16.0,may,312.0,3.0,-1.0,0.0,unknown,no
58,blue-collar,married,secondary,no,886.0,no,no,unknown,16.0,may,302.0,4.0,-1.0,0.0,unknown,no
40,blue-collar,married,secondary,no,1161.0,yes,yes,unknown,16.0,may,292.0,8.0,-1.0,0.0,unknown,no
37,admin.,married,secondary,no,281.0,yes,no,unknown,16.0,may,279.0,2.0,-1.0,0.0,unknown,no
45,blue-collar,married,primary,no,137.0,yes,yes,unknown,16.0,may,187.0,19.0,-1.0,0.0,unknown,no
49,management,married,primary,no,267.0,yes,no,unknown,16.0,may,198.0,5.0,-1.0,0.0,unknown,no
35,blue-collar,married,primary,no,767.0,yes,no,unknown,16.0,may,1408.0,2.0,-1.0,0.0,unknown,no
28,blue-collar,single,secondary,no,1112.0,yes,no,unknown,16.0,may,827.0,2.0,-1.0,0.0,unknown,no
32,technician,single,tertiary,no,192.0,yes,no,unknown,16.0,may,303.0,5.0,-1.0,0.0,unknown,no
45,self-employed,married,secondary,no,1113.0,yes,no,unknown,16.0,may,67.0,2.0,-1.0,0.0,unknown,no
44,technician,single,secondary,no,696.0,yes,no,unknown,16.0,may,680.0,3.0,-1.0,0.0,unknown,no
55,blue-collar,married,primary,no,-268.0,yes,no,unknown,16.0,may,160.0,6.0,-1.0,0.0,unknown,no
37,blue-collar,single,secondary,no,197.0,yes,no,unknown,16.0,may,251.0,3.0,-1.0,0.0,unknown,no
28,services,single,secondary,no,317.0,yes,no,unknown,16.0,may,21.0,3.0,-1.0,0.0,unknown,no
43,admin.,single,tertiary,no,329.0,yes,no,unknown,16.0,may,218.0,2.0,-1.0,0.0,unknown,no
35,blue-collar,single,secondary,no,510.0,yes,no,unknown,16.0,may,81.0,6.0,-1.0,0.0,unknown,no
30,management,single,tertiary,no,5.0,no,no,unknown,16.0,may,476.0,3.0,-1.0,0.0,unknown,no
54,management,single,tertiary,no,4393.0,yes,no,unknown,16.0,may,1297.0,3.0,-1.0,0.0,unknown,yes
34,management,divorced,tertiary,no,488.0,yes,no,unknown,16.0,may,4.0,2.0,-1.0,0.0,unknown,no
30,services,single,secondary,no,442.0,yes,no,unknown,16.0,may,283.0,3.0,-1.0,0.0,unknown,no
46,unknown,married,unknown,no,300.0,yes,no,unknown,16.0,may,323.0,3.0,-1.0,0.0,unknown,no
52,blue-collar,married,primary,no,1007.0,yes,no,unknown,16.0,may,248.0,2.0,-1.0,0.0,unknown,no
44,blue-collar,married,primary,no,195.0,yes,no,unknown,16.0,may,541.0,5.0,-1.0,0.0,unknown,no
36,blue-collar,married,secondary,no,513.0,yes,no,unknown,16.0,may,427.0,3.0,-1.0,0.0,unknown,no
44,technician,divorced,secondary,no,399.0,yes,no,unknown,16.0,may,148.0,9.0,-1.0,0.0,unknown,no
44,blue-collar,married,primary,no,12.0,yes,no,unknown,16.0,may,408.0,10.0,-1.0,0.0,unknown,no
24,blue-collar,single,secondary,no,77.0,yes,no,unknown,16.0,may,236.0,2.0,-1.0,0.0,unknown,no
56,blue-collar,married,primary,no,8318.0,yes,no,unknown,16.0,may,428.0,2.0,-1.0,0.0,unknown,no
41,blue-collar,divorced,secondary,no,-104.0,yes,no,unknown,16.0,may,32.0,3.0,-1.0,0.0,unknown,no
51,technician,married,tertiary,no,0.0,yes,no,unknown,16.0,may,330.0,19.0,-1.0,0.0,unknown,no
53,blue-collar,married,secondary,no,2.0,yes,no,unknown,16.0,may,851.0,2.0,-1.0,0.0,unknown,no
41,blue-collar,single,primary,no,0.0,yes,no,unknown,16.0,may,522.0,5.0,-1.0,0.0,unknown,no
26,blue-collar,single,primary,no,-579.0,yes,no,unknown,16.0,may,320.0,3.0,-1.0,0.0,unknown,no
53,entrepreneur,married,tertiary,no,2884.0,yes,no,unknown,16.0,may,165.0,4.0,-1.0,0.0,unknown,no
30,technician,single,secondary,no,863.0,yes,no,unknown,16.0,may,1193.0,5.0,-1.0,0.0,unknown,yes
27,admin.,single,unknown,no,56.0,yes,no,unknown,16.0,may,730.0,2.0,-1.0,0.0,unknown,no
32,services,single,secondary,no,358.0,yes,no,unknown,16.0,may,1144.0,3.0,-1.0,0.0,unknown,no
40,blue-collar,married,secondary,no,0.0,yes,no,unknown,16.0,may,167.0,2.0,-1.0,0.0,unknown,no
55,technician,married,secondary,no,2055.0,yes,no,unknown,16.0,may,1023.0,4.0,-1.0,0.0,unknown,no
35,services,single,secondary,no,568.0,yes,no,unknown,16.0,may,469.0,2.0,-1.0,0.0,unknown,no
32,management,single,secondary,no,0.0,yes,yes,unknown,16.0,may,385.0,7.0,-1.0,0.0,unknown,no
57,blue-collar,married,unknown,no,97.0,yes,no,unknown,16.0,may,260.0,6.0,-1.0,0.0,unknown,no
32,blue-collar,married,primary,no,217.0,yes,no,unknown,16.0,may,169.0,3.0,-1.0,0.0,unknown,no
55,unknown,married,tertiary,no,0.0,no,no,unknown,16.0,may,409.0,3.0,-1.0,0.0,unknown,no
43,services,married,secondary,no,3608.0,yes,no,unknown,16.0,may,165.0,6.0,-1.0,0.0,unknown,no
42,blue-collar,married,secondary,no,388.0,yes,yes,unknown,16.0,may,437.0,2.0,-1.0,0.0,unknown,no
27,management,single,tertiary,yes,0.0,yes,no,unknown,16.0,may,89.0,2.0,-1.0,0.0,unknown,no
